subject,expected,false,category,ctrl_prob_correct,ctrl_prob_false,ctrl_logit_diff,ctrl_in_top5,ctrl_entropy,neg_prob_correct,neg_prob_false,neg_logit_diff,neg_in_top5,neg_entropy,prob_drop,false_boost,entropy_change,logit_diff_change
Laurent Cars, Paris,Philadelphia,occupation,0.01024719513952732,0.00016990250151138753,4.099534511566162,False,5.338057994842529,0.005391913000494242,0.029102269560098648,-1.6859159469604492,False,5.994750022888184,0.004855282139033079,0.02893236705858726,0.6566920280456543,-5.785450458526611
Bornu Empire, Islam,Christianity,other,0.02329016476869583,0.014628740027546883,0.4650430679321289,True,5.8051629066467285,0.10197413712739944,0.0034264700952917337,3.3931884765625,True,5.674378395080566,-0.07868397235870361,-0.011202269932255149,-0.1307845115661621,2.928145408630371
Charles II of Spain, Spain,Ukraine,nationality,0.050915203988552094,0.0002485325967427343,5.322342872619629,True,3.613354444503784,0.0033020246773958206,0.005199041683226824,-0.45393848419189453,False,5.25679874420166,0.04761317931115627,0.0049505090864840895,1.643444299697876,-5.776281356811523
Google AdSense, Google,Microsoft,science,0.5767409205436707,0.020110223442316055,3.3561649322509766,True,2.8067750930786133,0.005281551741063595,0.0036087881308048964,0.3808479309082031,False,5.538703918457031,0.5714593688026071,-0.01650143531151116,2.731928825378418,-2.9753170013427734
Hotel Vancouver, Vancouver,Minneapolis,other,0.05196777358651161,1.3389065316005144e-05,8.263940811157227,True,4.453760147094727,0.0035424630623310804,0.00020028388826176524,2.8728418350219727,False,5.561147689819336,0.04842531052418053,0.0001868948229457601,1.1073875427246094,-5.391098976135254
Mountain Jews, Judaism,Christianity,other,0.006152502726763487,0.00019723620789591223,3.4402122497558594,False,5.4680986404418945,0.07319764047861099,0.001666664145886898,3.782339096069336,True,4.913361072540283,-0.0670451377518475,0.0014694279379909858,-0.5547375679016113,0.34212684631347656
Charlotte/Douglas International Airport, Charlotte,BBC,other,0.012371768243610859,3.1464082894672174e-06,8.276910781860352,False,4.419534206390381,0.0010276996763423085,0.001321903895586729,-0.25174999237060547,False,3.8464925289154053,0.01134406856726855,0.0013187574872972618,-0.5730416774749756,-8.528660774230957
L'Acadie Nouvelle, French,Spanish,other,0.04095475748181343,0.0008550785714760423,3.869029998779297,True,5.231133460998535,0.22972656786441803,0.0015678185736760497,4.987204551696777,True,3.9159128665924072,-0.1887718103826046,0.0007127400022000074,-1.315220594406128,1.1181745529174805
Nissan Skyline, Nissan,Microsoft,science,0.13721677660942078,0.0007127013523131609,5.260254859924316,True,6.275786399841309,0.002326645189896226,0.0018826265586540103,0.2117595672607422,False,4.682245254516602,0.13489013141952455,0.0011699252063408494,-1.593541145324707,-5.048495292663574
Bernese Oberland, German,English,language,0.12235495448112488,0.0765446349978447,0.4690523147583008,True,4.939046859741211,0.10140440613031387,0.005754430312663317,2.8691463470458984,True,5.032485485076904,0.020950548350811005,-0.07079020468518138,0.09343862533569336,2.4000940322875977
Tatsu Aoki, Tokyo,Seattle,other,0.10832551121711731,0.0007442178321070969,4.980562210083008,True,3.8199334144592285,0.014129923656582832,0.006168416701257229,0.828852653503418,False,5.546242713928223,0.09419558756053448,0.005424198869150132,1.7263092994689941,-4.15170955657959
Mars, Mars,Adelaide,other,0.030906250700354576,8.995230018626899e-06,8.142019271850586,True,2.900485038757324,0.00033376773353666067,0.0004564971604850143,-0.3131370544433594,False,5.2756805419921875,0.030572482966817915,0.0004475019304663874,2.3751955032348633,-8.455156326293945
Toyota Yaris Verso, Toyota,Douglas,other,0.2393600344657898,2.9765378712909296e-05,8.992378234863281,True,5.143749237060547,0.0021779132075607777,1.9406584215175826e-06,7.02309513092041,False,5.172792434692383,0.23718212125822902,-2.7824720291391714e-05,0.029043197631835938,-1.969283103942871
ITC Entertainment, London,Santiago,geography,0.030734319239854813,0.00022250144684221596,4.928201675415039,True,6.29266881942749,0.0057065836153924465,0.03263646736741066,-1.743809700012207,False,5.143647193908691,0.025027735624462366,0.032413965920568444,-1.1490216255187988,-6.672011375427246
ayatollah, Islam,Buddhism,other,0.19554944336414337,7.304169412236661e-05,7.892538070678711,True,5.049713611602783,0.015274567529559135,0.001448744791559875,2.3554916381835938,False,5.1552324295043945,0.18027487583458424,0.0013757030974375084,0.10551881790161133,-5.537046432495117
Cambridge, Cambridge,Lyon,other,0.0014656299026682973,2.9985983474034583e-06,6.191895484924316,False,4.144084453582764,4.7106430429266766e-05,6.444976315833628e-05,-0.3134765625,False,5.496973514556885,0.0014185234722390305,6.145116481093282e-05,1.352889060974121,-6.505372047424316
Renault Sport Spider, Renault,BMW,science,0.4023079574108124,0.0006108697853051126,6.490089416503906,True,4.6504669189453125,0.06410330533981323,0.009048912674188614,1.9578514099121094,True,4.609317302703857,0.33820465207099915,0.008438042888883501,-0.04114961624145508,-4.532238006591797
BMW 7 Series, BMW,Triumph,science,0.37463268637657166,5.448419688036665e-05,8.835790634155273,True,3.7630274295806885,0.10512609779834747,0.005017036106437445,3.04232120513916,True,4.525464057922363,0.2695065885782242,0.004962551909557078,0.7624366283416748,-5.793469429016113
Gilles Marie Oppenord, Paris,Chicago,other,0.028419271111488342,0.002696070121601224,2.3552722930908203,False,5.501256465911865,0.003182743676006794,0.005334903951734304,-0.5165271759033203,False,5.904929161071777,0.02523652743548155,0.0026388338301330805,0.4036726951599121,-2.8717994689941406
Jean-Hilaire Aubame, French,Chinese,other,0.02488560602068901,3.456416379776783e-05,6.579227447509766,True,1.0773175954818726,0.0001708680356387049,0.00014890545571688563,0.13757991790771484,False,4.259263038635254,0.024714737985050306,0.0001143412919191178,3.1819454431533813,-6.441647529602051
Norwegian Museum of Cultural History, Oslo,Rome,geography,0.20951220393180847,8.297924978251103e-06,10.136531829833984,True,4.632037162780762,0.03271951153874397,0.001929386635310948,2.8307695388793945,True,3.854154348373413,0.1767926923930645,0.0019210887103326968,-0.7778828144073486,-7.30576229095459
Nelida Lobato, Argentina,England,nationality,0.03415726497769356,0.0007385762291960418,3.8340063095092773,True,4.37211275100708,0.0004352854157332331,0.008555475622415543,-2.9783248901367188,False,5.397193431854248,0.033721979561960325,0.0078168993932195,1.025080680847168,-6.812331199645996
Chrysler 200, Chrysler,Nokia,science,0.04522272199392319,8.097445243038237e-05,6.325221061706543,True,6.043076515197754,0.00037051495746709406,0.0036780855152755976,-2.2952537536621094,False,4.951747417449951,0.04485220703645609,0.003597111062845215,-1.0913290977478027,-8.620474815368652
BMW M40, BMW,Ferrari,other,0.16103681921958923,0.0022599254734814167,4.266301155090332,True,5.1973090171813965,0.005700801499187946,0.0014884908450767398,1.342844009399414,False,4.942095756530762,0.1553360177204013,-0.0007714346284046769,-0.25521326065063477,-2.923457145690918
Bharat Agnihotri, India,Hamburg,other,0.013989473693072796,1.3385401871346403e-05,6.951895713806152,True,4.885895729064941,0.0006550860125571489,0.0037180634681135416,-1.736191749572754,False,4.841741561889648,0.013334387680515647,0.003704678066242195,-0.04415416717529297,-8.688087463378906
Bundesautobahn 5, Germany,Microsoft,other,0.01626548171043396,0.00012512740795500576,4.867467880249023,True,5.7760515213012695,0.0013123909011483192,0.021852854639291763,-2.812480926513672,False,4.123064041137695,0.01495309080928564,0.021727727231336758,-1.6529874801635742,-7.679948806762695
Nizhneserginsky District, Russia,Canada,geography,0.07140368223190308,0.0009810538031160831,4.287477493286133,True,4.721400260925293,0.0007671762141399086,0.0012060527224093676,-0.4523916244506836,False,4.803220748901367,0.07063650601776317,0.00022499891929328442,0.08182048797607422,-4.739869117736816
Da'i, Islam,Judaism,other,0.021163491532206535,0.00010161627869820222,5.338829040527344,True,6.100346565246582,0.022942066192626953,0.011096068657934666,0.7263813018798828,True,5.729671478271484,-0.0017785746604204178,0.010994452379236463,-0.37067508697509766,-4.612447738647461
French Resistance, France,Maharashtra,geography,0.08540604263544083,3.2045823900261894e-05,7.888005256652832,True,5.140085697174072,0.007757940795272589,0.00893430132418871,-0.14118099212646484,False,4.728505611419678,0.07764810184016824,0.008902255500288447,-0.41158008575439453,-8.029186248779297
Andrew Ibrahim, Islam,Buddhism,other,0.11349793523550034,0.006962683517485857,2.791219711303711,True,5.731995582580566,0.15806502103805542,0.0030921578872948885,3.9341373443603516,True,5.195521831512451,-0.044567085802555084,-0.0038705256301909685,-0.5364737510681152,1.1429176330566406
Idaho, English,Icelandic,language,0.3583965003490448,0.0019828807562589645,5.197089195251465,True,4.201077461242676,0.14647120237350464,0.018502674996852875,2.068913459777832,True,5.522321701049805,0.21192529797554016,0.01651979424059391,1.321244239807129,-3.128175735473633
Shanghai Shenxin F.C., Shanghai,Albuquerque,other,0.10188059508800507,3.0582104955101386e-06,10.413726806640625,True,4.4985551834106445,0.1118859201669693,0.0013356463750824332,4.428064346313477,True,4.501321792602539,-0.010005325078964233,0.001332588164586923,0.0027666091918945312,-5.985662460327148
Victoria Land, Victoria,Hollywood,other,0.02568177506327629,0.0001274381938856095,5.305905342102051,True,4.5481085777282715,0.0004768988292198628,0.00031079372274689376,0.4281749725341797,False,5.161403656005859,0.025204876234056428,0.00018335552886128426,0.6132950782775879,-4.877730369567871
USS Virginia, Virginia,Plato,other,0.04198034480214119,2.4329258394573117e-06,9.75586223602295,True,4.15093994140625,0.00021815170475747436,9.37241850351711e-07,5.4500041007995605,False,4.698598384857178,0.041762193097383715,-1.4956839891056006e-06,0.5476584434509277,-4.305858135223389
Gabriel-Marie Garrone, France,Belgium,nationality,0.29265296459198,0.01999719627201557,2.6833953857421875,True,4.140902996063232,0.00010600624955259264,5.562535807257518e-05,0.6448588371276855,False,4.630986213684082,0.2925469583424274,-0.019941570913942996,0.4900832176208496,-2.038536548614502
Jack Kemp, football,soccer,occupation,0.03750411793589592,0.013647819869220257,1.0108709335327148,True,3.942387104034424,0.0021801681723445654,0.0005639784503728151,1.3521413803100586,False,5.353672981262207,0.035323949763551354,-0.013083841418847442,1.4112858772277832,0.34127044677734375
Kalraj Mishra, India,Taiwan,nationality,0.29947009682655334,3.64413826901e-05,9.01406478881836,True,4.580578804016113,0.017288148403167725,0.016417240723967552,0.05168914794921875,False,5.58435583114624,0.2821819484233856,0.016380799341277452,1.003777027130127,-8.96237564086914
Haakon V of Norway, Norway,France,nationality,0.06991931051015854,0.013685118407011032,1.631032943725586,True,4.552537441253662,0.00014293816639110446,8.830818114802241e-05,0.4815793037414551,False,5.159135341644287,0.06977637234376743,-0.01359681022586301,0.606597900390625,-1.1494536399841309
Gwen Stefani, English,French,other,0.16213688254356384,0.07998573780059814,0.7065925598144531,True,4.616151809692383,0.01749509572982788,0.034332025796175,-0.6741580963134766,False,5.425500869750977,0.14464178681373596,-0.04565371200442314,0.8093490600585938,-1.3807506561279297
Mukul Roy, India,France,nationality,0.3143152594566345,0.0012130686081945896,5.557243347167969,True,3.9307641983032227,0.0005806182161904871,0.0009253360331058502,-0.4660634994506836,False,5.201981544494629,0.31373464124044403,-0.0002877325750887394,1.2712173461914062,-6.023306846618652
Jean Sorel, French,Spanish,other,0.42134562134742737,0.03933345898985863,2.371377944946289,True,3.746661424636841,0.06044034659862518,0.011077992618083954,1.6966962814331055,True,5.383732795715332,0.3609052747488022,-0.028255466371774673,1.6370713710784912,-0.6746816635131836
Amar en tiempos revueltos, Spanish,Dutch,language,0.1037164255976677,0.0010131383314728737,4.628607749938965,True,6.101092338562012,0.2511459290981293,0.010425107553601265,3.181817054748535,True,4.344242095947266,-0.14742950350046158,0.009411969222128391,-1.756850242614746,-1.4467906951904297
The Manila Times, Manila,Wilmington,other,0.057596903294324875,1.4058418855711352e-05,8.318002700805664,True,5.674826622009277,0.1241377517580986,0.00041359540773555636,5.704258918762207,True,5.267673492431641,-0.06654084846377373,0.000399536988879845,-0.4071531295776367,-2.613743782043457
Chevrolet HHR, Chevrolet,Suzuki,other,0.04183211550116539,5.8759098465088755e-05,6.567973613739014,True,5.428823947906494,0.011329743079841137,0.008065780624747276,0.3398008346557617,False,4.137365341186523,0.030502372421324253,0.008007021526282188,-1.2914586067199707,-6.228172779083252
Brooks Sports, Seattle,Singapore,other,0.0056706019677221775,0.00030449393671005964,2.9243993759155273,False,6.571837425231934,0.002091027796268463,0.01668844372034073,-2.0770606994628906,False,4.948028564453125,0.0035795741714537144,0.01638394978363067,-1.6238088607788086,-5.001460075378418
Zelenchukskaya, Russia,Brazil,geography,0.07890438288450241,9.685824625194073e-05,6.7027435302734375,True,4.955095291137695,0.0005236167344264686,0.0009954795241355896,-0.6424646377563477,False,4.539020538330078,0.07838076615007594,0.0008986212778836489,-0.4160747528076172,-7.345208168029785
Paulus Manutius, Rome,Milan,geography,0.06740383058786392,0.005101840011775494,2.5811004638671875,True,6.454145431518555,1.978237605726463e-06,1.29044849472848e-06,0.4272170066833496,False,3.2466988563537598,0.0674018523502582,-0.005100549563280765,-3.207446575164795,-2.153883457183838
Windows 1.0, Microsoft,Google,science,0.4701448380947113,0.006282017566263676,4.315349578857422,True,4.0407514572143555,0.026046276092529297,0.0101544838398695,0.9419593811035156,False,4.204389572143555,0.444098562002182,0.0038724662736058235,0.16363811492919922,-3.3733901977539062
Sony Alpha 77, Sony,Nissan,science,0.08552280068397522,6.782093259971589e-05,7.139667510986328,True,6.902863502502441,0.04413750022649765,0.02957920730113983,0.400238037109375,False,4.468771934509277,0.04138530045747757,0.029511386368540116,-2.434091567993164,-6.739429473876953
Intel 8008, Intel,Airbus,other,0.21035325527191162,4.666858876589686e-05,8.413472175598145,True,4.2605485916137695,0.06614518165588379,0.028336206451058388,0.8477115631103516,True,4.422421932220459,0.14420807361602783,0.02828953786229249,0.16187334060668945,-7.565760612487793
Irina Shayk, Russian,French,language,0.1849832683801651,0.008984306827187538,3.0247859954833984,True,5.23903751373291,0.404390424489975,0.005430930759757757,4.310270309448242,True,3.4639525413513184,-0.21940715610980988,-0.003553376067429781,-1.7750849723815918,1.2854843139648438
"Henry Somerset, 7th Duke of Beaufort", London,Oslo,geography,0.058651890605688095,0.0002173856773879379,5.5977020263671875,True,6.07888126373291,0.00013643548300024122,4.574620834318921e-05,1.092742919921875,False,4.704202651977539,0.058515455122687854,-0.0001716394690447487,-1.374678611755371,-4.5049591064453125
Soviet Union, Russian,English,language,0.19233672320842743,0.06888917088508606,1.0267486572265625,True,5.447678565979004,0.3923931121826172,0.007959501817822456,3.897897720336914,True,4.336136817932129,-0.20005638897418976,-0.0609296690672636,-1.111541748046875,2.8711490631103516
IKA-Renault Torino, Renault,Toyota,science,0.013142428360879421,0.001060943235643208,2.5166873931884766,True,6.600341320037842,0.0010858780005946755,0.001565072569064796,-0.3655433654785156,False,4.4707932472229,0.012056550360284746,0.0005041293334215879,-2.1295480728149414,-2.882230758666992
North Macedonia, Macedonia,French,other,0.011077853851020336,0.0002377673372393474,3.8414106369018555,False,3.3787431716918945,0.0011397345224395394,0.002443700795993209,-0.7627182006835938,False,5.448129653930664,0.009938119328580797,0.0022059334587538615,2.0693864822387695,-4.604128837585449
Yasutaka Nakata, Japan,Italy,nationality,0.3053712844848633,0.003949194680899382,4.348016738891602,True,4.338815689086914,0.01860029436647892,0.0030231173150241375,1.8168888092041016,False,5.4003586769104,0.28677099011838436,-0.0009260773658752441,1.0615429878234863,-2.5311279296875
Jacques Cazotte, French,Italian,other,0.0336495079100132,5.879975651623681e-05,6.349616050720215,True,1.3429006338119507,0.0004179782699793577,0.00019212289771530777,0.7772941589355469,False,4.6614227294921875,0.03323152964003384,0.00013332314119907096,3.318522095680237,-5.572321891784668
Dilma Rousseff, Brazil,India,nationality,0.7325183153152466,0.0004550727899186313,7.383786201477051,True,1.7040941715240479,0.0012634600279852748,0.0027730842120945454,-0.7861061096191406,False,5.488602638244629,0.7312548552872613,0.002318011422175914,3.784508466720581,-8.169892311096191
Husayn ibn Ali, Islam,Judaism,other,0.2550296187400818,0.0007564104162156582,5.820550918579102,True,4.010334014892578,0.026468751952052116,0.0016409065574407578,2.7807159423828125,True,5.104953765869141,0.22856086678802967,0.0008844961412250996,1.0946197509765625,-3.039834976196289
Nokia N80, Nokia,Apple,other,0.3378222584724426,0.0020426935516297817,5.108250617980957,True,4.8013763427734375,0.14110904932022095,0.015800081193447113,2.1895179748535156,True,4.631292819976807,0.19671320915222168,0.013757387641817331,-0.17008352279663086,-2.9187326431274414
Adobe Bridge, Adobe,Microsoft,science,0.322876513004303,0.03602505847811699,2.1930551528930664,True,5.075655937194824,0.002790986094623804,0.007507530506700277,-0.9895114898681641,False,4.34871768951416,0.3200855269096792,-0.028517527971416712,-0.7269382476806641,-3.1825666427612305
Norfolk State University, Virginia,California,other,0.027228742837905884,8.3851111412514e-05,5.782985687255859,True,3.2650485038757324,0.024662842974066734,0.0015268642455339432,2.7820816040039062,False,5.016920566558838,0.0025658998638391495,0.0014430131341214292,1.7518720626831055,-3.000904083251953
Microsoft Office Mobile, Microsoft,Adobe,science,0.35736262798309326,0.011866167187690735,3.405059814453125,True,4.5955586433410645,0.009731157682836056,0.0007308008498512208,2.588947296142578,False,4.91272497177124,0.3476314703002572,-0.011135366337839514,0.3171663284301758,-0.8161125183105469
Louis Darquier de Pellepoix, French,Greek,other,0.019173718988895416,1.602142583578825e-05,7.087368965148926,True,1.1370511054992676,7.751990779070184e-05,3.7037691072328016e-05,0.7385983467102051,False,3.8792083263397217,0.019096199081104714,2.1016265236539766e-05,2.742157220840454,-6.348770618438721
Chevrolet Nomad, Chevrolet,Cadillac,science,0.0031901521142572165,0.000153025466715917,3.037219524383545,False,7.348064422607422,0.04680725187063217,0.04711389169096947,-0.006529808044433594,True,3.9865589141845703,-0.043617099756374955,0.04696086622425355,-3.3615055084228516,-3.0437493324279785
BMW 700, BMW,Fiat,science,0.2630525827407837,0.0005991823854856193,6.084543228149414,True,4.863429546356201,0.08408354222774506,0.013967902399599552,1.795048713684082,True,4.414216041564941,0.17896904051303864,0.013368720014113933,-0.44921350479125977,-4.289494514465332
Antoine Augustin Calmet, French,Russian,language,0.2652490437030792,0.0003595967427827418,6.60344123840332,True,4.990995407104492,0.6650534868240356,0.0011022966355085373,6.402471542358398,True,2.3703017234802246,-0.3998044431209564,0.0007426998927257955,-2.6206936836242676,-0.20096969604492188
Hendrikus Colijn, Dutch,Russian,other,0.09356290847063065,2.9212580557214096e-05,8.071789741516113,True,1.733720064163208,0.0002057561359833926,0.00018704209651332349,0.09535789489746094,False,4.825260162353516,0.09335715233464725,0.0001578295159561094,3.0915400981903076,-7.976431846618652
Kalanithi Maran, India,Australia,nationality,0.08122823387384415,0.019014324992895126,1.4520702362060547,True,5.076226234436035,6.802850839449093e-05,0.0002181357704102993,-1.1651906967163086,False,3.8939006328582764,0.08116020536544966,-0.018796189222484827,-1.1823256015777588,-2.6172609329223633
Chevrolet Corvette C6, Chevrolet,IBM,other,0.06731633841991425,1.3280394341563806e-05,8.53087043762207,True,4.470754146575928,0.0010488544357940555,0.00036650095717050135,1.05145263671875,False,5.018838405609131,0.06626748398412019,0.00035322056282893755,0.5480842590332031,-7.47941780090332
Harvard Law School, Cambridge,Gujarat,geography,0.7233445644378662,1.6385096612836492e-09,19.905609130859375,True,1.4326339960098267,0.004755581263452768,0.00969807431101799,-0.7126083374023438,False,4.974447727203369,0.7185889831744134,0.009698072672508329,3.5418137311935425,-20.61821746826172
Arturo Rodas, Ecuador,France,nationality,0.04066075012087822,0.0012692563468590379,3.466832160949707,False,4.1556596755981445,0.00022770874784328043,0.0009263518149964511,-1.4031867980957031,False,5.3746337890625,0.04043304137303494,-0.00034290453186258674,1.2189741134643555,-4.87001895904541
Michel Zevaco, French,Serbian,language,0.06087261438369751,0.0029500138480216265,3.0269737243652344,True,5.736536026000977,0.04438543692231178,0.0120291318744421,1.3055801391601562,True,5.2906999588012695,0.016487177461385727,0.009079118026420474,-0.44583606719970703,-1.7213935852050781
Chicago Midway International Airport, Chicago,Andrew,other,0.039257973432540894,0.0007108415011316538,4.011460304260254,True,4.230620384216309,0.004275738261640072,0.004207691177725792,0.016042709350585938,False,2.0047736167907715,0.03498223517090082,0.003496849676594138,-2.225846767425537,-3.995417594909668
Google Pay Send, Google,Sega,other,0.40914687514305115,3.7580725802399684e-06,11.597923278808594,True,3.4757983684539795,0.043107159435749054,0.012294329702854156,1.2545509338378906,True,4.665670394897461,0.3660397157073021,0.012290571630273917,1.1898720264434814,-10.343372344970703
Ernest Picard, French,English,other,0.04041224718093872,0.16142837703227997,-1.3849287033081055,True,4.912960529327393,0.005091732367873192,0.0070314775221049786,-0.32277870178222656,False,5.234684467315674,0.03532051481306553,-0.154396899510175,0.32172393798828125,1.062150001525879
Sony Mavica, Sony,Dodge,other,0.10809604823589325,1.255313054571161e-05,9.060805320739746,True,4.993193626403809,0.0621701255440712,0.03157040849328041,0.6776542663574219,True,4.392881393432617,0.04592592269182205,0.0315578553627347,-0.6003122329711914,-8.383151054382324
Pierre Marie Auguste Broussonet, Paris,Vienna,geography,0.03504066914319992,0.00036774910404346883,4.556863784790039,True,6.102697372436523,0.00021152844419702888,0.00046223614481277764,-0.7817163467407227,False,5.186188697814941,0.03482914069900289,9.44870407693088e-05,-0.916508674621582,-5.338580131530762
Robert Erskine Childers, Ireland,France,nationality,0.027691714465618134,0.009654169902205467,1.0537433624267578,True,5.1153974533081055,2.1746285710833035e-05,2.1962332539260387e-05,-0.009884834289550781,False,4.385328769683838,0.0276699681799073,-0.009632207569666207,-0.7300686836242676,-1.0636281967163086
Arvid Lindman, Sweden,Canada,nationality,0.28946515917778015,0.013249173760414124,3.084099769592285,True,3.7473273277282715,0.000496230146382004,0.0013984920224174857,-1.0361099243164062,False,6.012885570526123,0.28896892903139815,-0.011850681737996638,2.2655582427978516,-4.120209693908691
Le Quotidien de Paris, French,German,other,0.06321462243795395,0.0008400084916502237,4.320878982543945,True,4.306129455566406,0.22504153847694397,0.006161038763821125,3.5980396270751953,True,4.172854423522949,-0.16182691603899002,0.005321030272170901,-0.13327503204345703,-0.72283935546875
Bayerischer Rundfunk, Munich,Bangalore,other,0.03748055920004845,1.2035337022098247e-05,8.043730735778809,True,5.118499279022217,0.03545503690838814,0.0013251819182187319,3.286715507507324,True,4.65153694152832,0.002025522291660309,0.0013131465811966336,-0.4669623374938965,-4.757015228271484
Chevrolet Corvette C2, Chevrolet,Boeing,other,0.04878915101289749,2.0202394807711244e-05,7.789462089538574,True,4.483128547668457,0.01604069210588932,0.006257941946387291,0.9412775039672852,False,4.157877445220947,0.03274845890700817,0.00623773955157958,-0.32525110244750977,-6.848184585571289
Nokia 3310, Nokia,Toyota,other,0.32631605863571167,0.0001831051049521193,7.485561370849609,True,5.052055358886719,0.002756918780505657,0.0001963860704563558,2.641786575317383,False,5.085484504699707,0.323559139855206,1.328096550423652e-05,0.03342914581298828,-4.843774795532227
Jean-Pierre Marielle, French,Russian,other,0.7120980024337769,0.0015388085739687085,6.13720703125,True,2.125227451324463,0.05809938535094261,0.011890409514307976,1.5864229202270508,True,5.346344947814941,0.6539986170828342,0.010351600940339267,3.2211174964904785,-4.550784111022949
"Sir James Whitehead, 1st Baronet", London,Florida,other,0.043331168591976166,6.180891068652272e-05,6.5525803565979,True,5.302994251251221,0.0007433280115947127,0.00043268754961900413,0.5411214828491211,False,4.897042274475098,0.04258784058038145,0.0003708786389324814,-0.40595197677612305,-6.011458873748779
iTunes Radio, Apple,Microsoft,other,0.0749494656920433,0.006316998042166233,2.473569869995117,True,5.4699835777282715,0.025624176487326622,0.03678494319319725,-0.36155223846435547,False,4.902326583862305,0.04932528920471668,0.030467945151031017,-0.5676569938659668,-2.8351221084594727
Michel Onfray, French,English,other,0.0039179520681500435,0.00022899123723618686,2.8396406173706055,False,1.7323269844055176,0.000762235838919878,0.0022835182026028633,-1.0972166061401367,False,5.74887228012085,0.0031557162292301655,0.0020545269653666764,4.016545295715332,-3.936857223510742
Thiago Soares Alves, Brazil,Bangladesh,nationality,0.2908024787902832,9.847763431025669e-05,7.990570068359375,True,3.915274143218994,0.00023503713600803167,2.8211217795615084e-05,2.120023727416992,False,4.341516494750977,0.29056744165427517,-7.02664165146416e-05,0.4262423515319824,-5.870546340942383
Battle of Jerusalem, Jerusalem,Finland,geography,0.08404853194952011,1.460942826270184e-06,10.960067749023438,True,2.9852256774902344,0.00806649960577488,0.035158976912498474,-1.4721603393554688,False,4.952365875244141,0.07598203234374523,0.035157515969672204,1.9671401977539062,-12.432228088378906
Princess Elisabeth of Denmark, Denmark,Japan,nationality,0.22976712882518768,0.002139368327334523,4.676555633544922,True,3.889237642288208,1.1214004189241678e-05,0.0002668079687282443,-3.169365882873535,False,4.437003135681152,0.22975591482099844,-0.001872560358606279,0.5477654933929443,-7.845921516418457
Thomas Macdonald-Paterson, Australia,Venezuela,nationality,0.011355708353221416,0.0005892182234674692,2.95867919921875,False,4.76186466217041,0.00012043688911944628,1.967719435924664e-05,1.8116655349731445,False,5.044321060180664,0.01123527146410197,-0.0005695410291082226,0.2824563980102539,-1.1470136642456055
Eli Maor, Israel,Portsmouth,other,0.029952090233564377,0.00023893234902061522,4.831173896789551,True,6.2467041015625,8.630376396467909e-05,0.0008647302747704089,-2.304544448852539,False,5.310393333435059,0.029865786469599698,0.0006257979257497936,-0.9363107681274414,-7.13571834564209
Jean Foyer, French,English,language,0.4313317537307739,0.06159471347928047,1.9463014602661133,True,4.204586505889893,0.6784479022026062,0.007128003053367138,4.555776596069336,True,2.6532058715820312,-0.24711614847183228,-0.054466710425913334,-1.5513806343078613,2.6094751358032227
Teen Mom, MTV,HBO,other,0.12489823251962662,0.03952442854642868,1.1505804061889648,True,4.895270347595215,5.6699740525800735e-05,3.712932448252104e-05,0.42336273193359375,False,3.556633710861206,0.12484153277910082,-0.03948729922194616,-1.3386366367340088,-0.7272176742553711
13 September 2008 Delhi bombings, Delhi,Pasadena,geography,0.020964881405234337,6.871176537970314e-06,8.023268699645996,True,5.492546081542969,0.0020889006555080414,0.0016869326354935765,0.21372604370117188,False,4.611306190490723,0.018875980749726295,0.0016800614589556062,-0.8812398910522461,-7.809542655944824
Art mac Cuinn, Ireland,Switzerland,nationality,0.2646997272968292,0.003038698574528098,4.467166900634766,True,4.503555774688721,6.174440932227299e-05,3.225004184059799e-05,0.6494841575622559,False,5.29490852355957,0.26463798288750695,-0.0030064485326875,0.7913527488708496,-3.8176827430725098
Bundesautobahn 24, Germany,Google,other,0.015316777862608433,0.0001873710862128064,4.403613090515137,True,5.7381792068481445,0.002818562788888812,0.017960499972105026,-1.8519477844238281,False,4.164323806762695,0.01249821507371962,0.01777312888589222,-1.5738554000854492,-6.255560874938965
